Seq_name,GFP_1_1,GFP_1_2,GFP_2_1,GFP_2_2,GFP_3_1,GFP_3_2,GFP_4_1,GFP_4_2,GFP_5_1,GFP_5_2,GFP_6_1,GFP_6_2,GFP_7_1,GFP_7_2,GFP_8_1,GFP_8_2
pep3_swap_jumps_NQ_A,1738.0,1450.0,7556.0,4000.0,472.0,3942.0,684.0,2556.0,2034.0,2776.0,1975.0,753.0,0.0,2.0,1.0,2.0
pep3_swap_jumps_NQ_D,3042.0,130.0,1112.0,1964.0,654.0,1406.0,599.0,988.0,207.0,252.0,0.0,0.0,887.0,1.0,0.0,4.0
pep3_swap_jumps_NQ_E,2588.0,774.0,907.0,777.0,318.0,57.0,53.0,478.0,450.0,617.0,0.0,78.0,0.0,1.0,0.0,0.0
pep3_swap_jumps_NQ_F,1498.0,984.0,1063.0,1475.0,903.0,288.0,796.0,2091.0,258.0,449.0,650.0,1171.0,1.0,0.0,0.0,0.0
pep3_swap_jumps_NQ_G,1217.0,171.0,1091.0,862.0,729.0,768.0,446.0,1051.0,45.0,424.0,1.0,0.0,577.0,0.0,0.0,0.0
pep3_swap_jumps_NQ_I,1234.0,90.0,2984.0,865.0,913.0,1410.0,705.0,851.0,726.0,2399.0,1210.0,466.0,1653.0,779.0,1.0,84.0
pep3_swap_jumps_NQ_K,240.0,150.0,2121.0,779.0,203.0,0.0,573.0,316.0,269.0,748.0,28.0,18.0,1633.0,3.0,0.0,27.0
pep3_swap_jumps_NQ_L,897.0,0.0,1328.0,658.0,328.0,189.0,1299.0,1687.0,2631.0,2059.0,2897.0,1436.0,2352.0,2821.0,21.0,4.0
pep3_swap_jumps_NQ_M,997.0,349.0,1378.0,357.0,233.0,903.0,347.0,1585.0,777.0,1390.0,1656.0,1.0,896.0,37.0,1.0,0.0
pep3_swap_jumps_NQ_N,845.0,206.0,922.0,0.0,231.0,1571.0,1901.0,718.0,759.0,298.0,2718.0,766.0,2.0,161.0,0.0,39.0
pep3_swap_jumps_NQ_P,421.0,285.0,212.0,162.0,53.0,1104.0,7.0,400.0,395.0,1159.0,1.0,883.0,135.0,1.0,0.0,0.0
pep3_swap_jumps_NQ_Q,1044.0,106.0,2862.0,2262.0,538.0,1933.0,618.0,1079.0,520.0,1068.0,5.0,488.0,137.0,2.0,2.0,2.0
pep3_swap_jumps_NQ_R,503.0,112.0,1354.0,336.0,237.0,608.0,186.0,310.0,168.0,713.0,468.0,124.0,141.0,217.0,0.0,0.0
pep3_swap_jumps_NQ_S,980.0,375.0,1519.0,106.0,94.0,105.0,67.0,7.0,606.0,205.0,569.0,456.0,0.0,1.0,0.0,13.0
pep3_swap_jumps_NQ_T,1703.0,954.0,2083.0,1477.0,555.0,884.0,958.0,591.0,1818.0,314.0,1366.0,13.0,0.0,0.0,2.0,1.0
pep3_swap_jumps_NQ_V,1248.0,0.0,2039.0,2174.0,838.0,4116.0,1930.0,3704.0,5478.0,6076.0,5710.0,2965.0,2936.0,1837.0,1.0,93.0
pep3_swap_jumps_NQ_Y,506.0,518.0,3852.0,2349.0,1616.0,2266.0,787.0,2217.0,1462.0,636.0,488.0,1069.0,128.0,1.0,3477.0,0.0
pep3_swap_jumps_ST_A,320.0,650.0,4727.0,1281.0,611.0,2793.0,1422.0,2049.0,1082.0,1799.0,1951.0,620.0,967.0,447.0,0.0,2.0
pep3_swap_jumps_ST_D,1281.0,620.0,5187.0,2622.0,374.0,3156.0,797.0,1551.0,214.0,343.0,731.0,1.0,0.0,1.0,0.0,4.0
pep3_swap_jumps_ST_E,3165.0,148.0,2141.0,1261.0,0.0,485.0,115.0,347.0,1.0,174.0,209.0,74.0,1.0,1.0,0.0,1.0
pep3_swap_jumps_ST_F,583.0,777.0,798.0,682.0,1475.0,1339.0,1388.0,1377.0,2269.0,1710.0,0.0,1287.0,1.0,75.0,3.0,0.0
pep3_swap_jumps_ST_G,932.0,168.0,556.0,7.0,239.0,507.0,117.0,264.0,1059.0,306.0,727.0,0.0,0.0,1.0,0.0,2.0
pep3_swap_jumps_ST_I,637.0,399.0,1985.0,1484.0,201.0,477.0,0.0,268.0,485.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0
pep3_swap_jumps_ST_K,1593.0,599.0,2146.0,659.0,59.0,651.0,40.0,71.0,1.0,0.0,0.0,360.0,0.0,1.0,0.0,1.0
pep3_swap_jumps_ST_L,1832.0,401.0,3084.0,830.0,1007.0,2029.0,1064.0,1105.0,476.0,1134.0,374.0,273.0,2.0,1.0,1.0,0.0
pep3_swap_jumps_ST_M,617.0,365.0,1163.0,505.0,330.0,1138.0,339.0,844.0,1562.0,909.0,2360.0,46.0,673.0,1.0,435.0,0.0
pep3_swap_jumps_ST_N,904.0,781.0,451.0,214.0,222.0,3163.0,335.0,439.0,804.0,454.0,854.0,695.0,757.0,340.0,2.0,2.0
pep3_swap_jumps_ST_P,1594.0,1033.0,3074.0,402.0,1007.0,902.0,686.0,987.0,1709.0,45.0,2.0,358.0,457.0,1.0,0.0,0.0
pep3_swap_jumps_ST_Q,282.0,97.0,2315.0,791.0,89.0,1140.0,331.0,699.0,172.0,363.0,119.0,0.0,0.0,0.0,0.0,0.0
pep3_swap_jumps_ST_R,1178.0,665.0,2847.0,1080.0,255.0,1756.0,1.0,209.0,86.0,325.0,196.0,177.0,0.0,0.0,0.0,0.0
pep3_swap_jumps_ST_S,1668.0,796.0,1970.0,863.0,1126.0,1385.0,805.0,1037.0,721.0,1907.0,1215.0,62.0,1.0,1.0,1.0,3.0
pep3_swap_jumps_ST_T,2674.0,1214.0,4119.0,561.0,252.0,448.0,325.0,491.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
pep3_swap_jumps_ST_V,684.0,1021.0,3108.0,1174.0,868.0,1907.0,898.0,1316.0,3724.0,2839.0,4361.0,3339.0,8588.0,9212.0,5592.0,26108.0
pep3_swap_jumps_ST_Y,416.0,42.0,883.0,196.0,240.0,533.0,1505.0,3507.0,7214.0,2834.0,7754.0,3366.0,6678.0,2108.0,1.0,2.0
pep3_swap_jumps_S_A,138.0,680.0,1039.0,1002.0,1088.0,2013.0,1241.0,2112.0,4081.0,3316.0,2549.0,3769.0,6830.0,5320.0,1.0,6940.0
pep3_swap_jumps_S_D,354.0,244.0,949.0,936.0,295.0,1009.0,454.0,602.0,353.0,375.0,168.0,216.0,102.0,90.0,0.0,2.0
pep3_swap_jumps_S_E,335.0,31.0,224.0,744.0,0.0,570.0,14.0,29.0,169.0,299.0,0.0,0.0,0.0,917.0,0.0,1.0
pep3_swap_jumps_S_F,369.0,137.0,3579.0,1420.0,772.0,1670.0,1521.0,1490.0,1394.0,669.0,1311.0,945.0,250.0,3.0,2.0,8398.0
pep3_swap_jumps_S_G,930.0,866.0,2702.0,2063.0,1468.0,2521.0,725.0,2396.0,2088.0,2924.0,3268.0,818.0,1.0,0.0,5.0,1.0
pep3_swap_jumps_S_I,1020.0,730.0,1123.0,812.0,1349.0,1238.0,1013.0,157.0,780.0,1037.0,1020.0,114.0,0.0,1.0,0.0,1.0
pep3_swap_jumps_S_K,1480.0,0.0,1205.0,551.0,455.0,480.0,21.0,404.0,27.0,563.0,1659.0,24.0,0.0,0.0,0.0,3.0
pep3_swap_jumps_S_L,1281.0,964.0,3814.0,1630.0,1360.0,1099.0,1150.0,779.0,1213.0,1614.0,1163.0,115.0,1.0,1.0,0.0,15.0
pep3_swap_jumps_S_M,876.0,99.0,649.0,198.0,700.0,1988.0,1109.0,1508.0,1305.0,1226.0,1849.0,422.0,2002.0,446.0,3.0,1499.0
pep3_swap_jumps_S_N,41.0,322.0,627.0,204.0,1104.0,652.0,223.0,284.0,266.0,570.0,423.0,393.0,567.0,1.0,2.0,37.0
pep3_swap_jumps_S_P,2711.0,405.0,2845.0,1170.0,605.0,1441.0,660.0,1218.0,567.0,1849.0,1093.0,210.0,2081.0,0.0,2.0,3.0
pep3_swap_jumps_S_Q,27.0,34.0,2724.0,786.0,158.0,571.0,321.0,512.0,467.0,395.0,2.0,5.0,0.0,2.0,1.0,15538.0
pep3_swap_jumps_S_R,609.0,1.0,3403.0,1095.0,293.0,837.0,422.0,464.0,1201.0,1241.0,1935.0,1.0,0.0,0.0,3.0,1.0
pep3_swap_jumps_S_T,971.0,402.0,1096.0,1548.0,606.0,909.0,333.0,411.0,1753.0,1800.0,2042.0,638.0,2498.0,0.0,0.0,3.0
pep3_swap_jumps_S_V,246.0,120.0,1.0,2.0,169.0,1859.0,1216.0,3121.0,2988.0,4900.0,1824.0,3885.0,17473.0,6647.0,12637.0,11.0
pep3_swap_jumps_S_Y,15.0,0.0,1781.0,303.0,303.0,117.0,177.0,2312.0,5698.0,3350.0,5017.0,3184.0,4309.0,6770.0,15246.0,17587.0
pep3_swap_left_ED_A,334.0,323.0,1730.0,610.0,32.0,1859.0,841.0,976.0,407.0,2340.0,1008.0,320.0,0.0,0.0,0.0,0.0
pep3_swap_left_ED_D,558.0,997.0,915.0,305.0,349.0,309.0,69.0,120.0,294.0,727.0,0.0,610.0,0.0,0.0,0.0,500.0
pep3_swap_left_ED_E,145.0,284.0,441.0,486.0,1.0,304.0,380.0,1051.0,56.0,872.0,360.0,0.0,1.0,129.0,0.0,0.0
pep3_swap_left_ED_F,905.0,504.0,1744.0,134.0,851.0,1934.0,145.0,1002.0,538.0,1734.0,0.0,9.0,2783.0,0.0,87.0,4.0
pep3_swap_left_ED_G,94.0,95.0,332.0,0.0,1.0,1029.0,752.0,391.0,0.0,10.0,1.0,129.0,1.0,0.0,666.0,0.0
pep3_swap_left_ED_I,2898.0,6.0,1159.0,446.0,712.0,366.0,159.0,560.0,283.0,213.0,321.0,0.0,213.0,249.0,0.0,0.0
pep3_swap_left_ED_K,776.0,168.0,827.0,409.0,283.0,186.0,163.0,4.0,135.0,361.0,136.0,0.0,0.0,1902.0,0.0,0.0
pep3_swap_left_ED_L,271.0,372.0,1043.0,654.0,403.0,858.0,1003.0,850.0,1463.0,778.0,2798.0,736.0,1328.0,37.0,0.0,0.0
pep3_swap_left_ED_M,1230.0,423.0,1138.0,505.0,171.0,1015.0,45.0,547.0,296.0,1410.0,490.0,291.0,0.0,1.0,0.0,5360.0
pep3_swap_left_ED_N,546.0,355.0,497.0,347.0,166.0,99.0,236.0,285.0,153.0,72.0,0.0,2.0,2775.0,1.0,0.0,0.0
pep3_swap_left_ED_P,190.0,65.0,787.0,476.0,243.0,72.0,645.0,484.0,0.0,24.0,0.0,55.0,0.0,0.0,1080.0,0.0
pep3_swap_left_ED_Q,545.0,432.0,437.0,189.0,410.0,294.0,324.0,280.0,379.0,276.0,447.0,114.0,0.0,0.0,1.0,0.0
pep3_swap_left_ED_R,7.0,108.0,59.0,41.0,85.0,693.0,368.0,398.0,1507.0,254.0,177.0,26.0,999.0,0.0,0.0,0.0
pep3_swap_left_ED_S,48.0,228.0,284.0,0.0,63.0,987.0,30.0,116.0,360.0,179.0,602.0,0.0,0.0,1550.0,1.0,0.0
pep3_swap_left_ED_T,694.0,319.0,1206.0,418.0,109.0,276.0,80.0,233.0,0.0,1412.0,106.0,0.0,335.0,230.0,1.0,2.0
pep3_swap_left_ED_V,427.0,439.0,159.0,285.0,36.0,196.0,60.0,16.0,112.0,167.0,201.0,0.0,0.0,0.0,0.0,1.0
pep3_swap_left_ED_Y,260.0,297.0,548.0,867.0,240.0,852.0,91.0,1735.0,949.0,919.0,2.0,217.0,2.0,1.0,4.0,0.0
pep3_swap_left_FYW_A,833.0,92.0,148.0,55.0,38.0,152.0,420.0,572.0,314.0,17.0,2.0,45.0,1.0,188.0,0.0,1.0
pep3_swap_left_FYW_D,2764.0,971.0,2248.0,371.0,278.0,1100.0,110.0,1302.0,465.0,471.0,363.0,175.0,1.0,208.0,0.0,3.0
pep3_swap_left_FYW_E,1146.0,135.0,896.0,611.0,0.0,0.0,0.0,336.0,341.0,311.0,937.0,184.0,0.0,1.0,0.0,1590.0
pep3_swap_left_FYW_F,94.0,44.0,296.0,1.0,254.0,0.0,0.0,49.0,0.0,254.0,1222.0,53.0,150.0,1.0,219.0,0.0
pep3_swap_left_FYW_G,1618.0,314.0,401.0,340.0,80.0,295.0,330.0,621.0,0.0,372.0,81.0,19.0,331.0,0.0,0.0,1.0
pep3_swap_left_FYW_I,265.0,194.0,717.0,146.0,0.0,524.0,180.0,1091.0,182.0,0.0,0.0,1.0,222.0,30.0,0.0,0.0
pep3_swap_left_FYW_K,728.0,523.0,382.0,237.0,0.0,1010.0,0.0,1017.0,109.0,211.0,395.0,3.0,574.0,170.0,0.0,328.0
pep3_swap_left_FYW_L,124.0,0.0,435.0,384.0,0.0,1.0,0.0,444.0,190.0,1386.0,1234.0,749.0,0.0,172.0,6.0,2158.0
pep3_swap_left_FYW_M,28.0,103.0,68.0,0.0,1019.0,492.0,329.0,213.0,429.0,503.0,912.0,1302.0,2260.0,0.0,1.0,1.0
pep3_swap_left_FYW_N,85.0,205.0,554.0,748.0,0.0,105.0,45.0,227.0,1060.0,821.0,1011.0,857.0,600.0,0.0,0.0,0.0
pep3_swap_left_FYW_P,1427.0,130.0,119.0,0.0,120.0,0.0,192.0,213.0,333.0,273.0,202.0,2.0,601.0,0.0,1.0,1.0
pep3_swap_left_FYW_Q,909.0,369.0,991.0,84.0,137.0,0.0,129.0,287.0,1.0,467.0,1.0,425.0,0.0,0.0,0.0,0.0
pep3_swap_left_FYW_R,1716.0,863.0,1654.0,882.0,110.0,1437.0,506.0,1140.0,1281.0,569.0,2467.0,539.0,1.0,1.0,1.0,5.0
pep3_swap_left_FYW_S,0.0,19.0,1071.0,127.0,1.0,133.0,495.0,658.0,2136.0,2070.0,153.0,2.0,1.0,135.0,0.0,308.0
pep3_swap_left_FYW_T,562.0,548.0,2005.0,406.0,537.0,712.0,182.0,2045.0,515.0,916.0,1154.0,366.0,0.0,436.0,1.0,2.0
pep3_swap_left_FYW_V,692.0,137.0,115.0,126.0,81.0,12.0,186.0,728.0,280.0,427.0,218.0,225.0,599.0,0.0,0.0,1.0
pep3_swap_left_FYW_Y,21.0,9.0,0.0,301.0,14.0,687.0,707.0,55.0,55.0,354.0,160.0,69.0,0.0,958.0,11.0,0.0
pep3_swap_left_GP_A,0.0,69.0,187.0,1.0,261.0,1349.0,0.0,1101.0,51.0,64.0,279.0,450.0,1.0,0.0,0.0,1.0
pep3_swap_left_GP_D,2242.0,950.0,2220.0,1973.0,1399.0,2766.0,1099.0,1019.0,656.0,938.0,103.0,3.0,0.0,0.0,2.0,3.0
pep3_swap_left_GP_E,2881.0,1330.0,2920.0,2274.0,396.0,3479.0,341.0,916.0,1469.0,916.0,328.0,3.0,0.0,0.0,0.0,0.0
pep3_swap_left_GP_F,355.0,294.0,1406.0,104.0,161.0,31.0,693.0,805.0,753.0,604.0,443.0,0.0,0.0,441.0,0.0,1.0
pep3_swap_left_GP_G,30.0,4.0,1.0,405.0,1.0,251.0,53.0,161.0,0.0,62.0,32.0,0.0,23.0,0.0,71.0,0.0
pep3_swap_left_GP_I,4962.0,215.0,4921.0,2024.0,1205.0,1236.0,1194.0,798.0,1827.0,445.0,756.0,1073.0,3.0,2.0,2.0,3.0
pep3_swap_left_GP_K,1075.0,83.0,2058.0,1457.0,735.0,3167.0,623.0,2073.0,488.0,504.0,336.0,1079.0,961.0,0.0,3.0,1.0
pep3_swap_left_GP_L,2844.0,544.0,1016.0,1233.0,544.0,1127.0,995.0,927.0,1332.0,1354.0,944.0,392.0,1.0,0.0,16.0,1.0
pep3_swap_left_GP_M,101.0,244.0,1030.0,104.0,96.0,605.0,321.0,1140.0,22.0,680.0,21.0,0.0,331.0,0.0,2.0,0.0
pep3_swap_left_GP_N,3091.0,755.0,4914.0,2250.0,1525.0,1274.0,358.0,2049.0,1803.0,705.0,250.0,43.0,346.0,0.0,2.0,2.0
pep3_swap_left_GP_P,143.0,59.0,233.0,1574.0,10.0,4.0,130.0,707.0,388.0,0.0,1324.0,1.0,133.0,277.0,0.0,551.0
pep3_swap_left_GP_Q,3242.0,480.0,5609.0,2272.0,399.0,1096.0,79.0,1773.0,973.0,1123.0,1818.0,235.0,0.0,0.0,1.0,3.0
pep3_swap_left_GP_R,2958.0,913.0,2572.0,1919.0,385.0,3047.0,709.0,1861.0,425.0,329.0,743.0,38.0,1.0,190.0,1.0,1.0
pep3_swap_left_GP_S,507.0,336.0,262.0,17.0,562.0,789.0,405.0,1097.0,557.0,2.0,1657.0,306.0,773.0,1204.0,0.0,0.0
pep3_swap_left_GP_T,708.0,307.0,1854.0,663.0,345.0,868.0,183.0,27.0,376.0,152.0,71.0,141.0,8.0,0.0,1.0,0.0
pep3_swap_left_GP_V,162.0,404.0,2251.0,505.0,245.0,1057.0,1372.0,2291.0,2048.0,1564.0,603.0,39.0,1.0,0.0,0.0,1.0
pep3_swap_left_GP_Y,414.0,287.0,642.0,186.0,708.0,331.0,145.0,312.0,1125.0,1890.0,3205.0,127.0,0.0,12.0,2.0,6.0
pep3_swap_left_KR_A,620.0,203.0,1187.0,435.0,0.0,1.0,1.0,481.0,236.0,0.0,2109.0,0.0,0.0,0.0,1.0,5.0
pep3_swap_left_KR_D,395.0,35.0,505.0,157.0,0.0,974.0,163.0,123.0,296.0,0.0,1685.0,274.0,0.0,895.0,0.0,26.0
pep3_swap_left_KR_E,0.0,166.0,115.0,0.0,0.0,151.0,0.0,237.0,246.0,220.0,198.0,0.0,0.0,162.0,0.0,0.0
pep3_swap_left_KR_F,97.0,149.0,603.0,756.0,0.0,26.0,49.0,731.0,165.0,1.0,0.0,149.0,28.0,0.0,0.0,1.0
pep3_swap_left_KR_G,449.0,402.0,268.0,114.0,86.0,86.0,46.0,68.0,69.0,2.0,0.0,0.0,52.0,0.0,1.0,83.0
pep3_swap_left_KR_I,1027.0,817.0,3471.0,313.0,890.0,1382.0,216.0,473.0,1107.0,558.0,979.0,139.0,0.0,241.0,1.0,138.0
pep3_swap_left_KR_K,398.0,30.0,94.0,148.0,60.0,599.0,72.0,103.0,367.0,227.0,62.0,113.0,497.0,0.0,0.0,0.0
pep3_swap_left_KR_L,1672.0,625.0,2013.0,1104.0,846.0,686.0,1647.0,891.0,1618.0,1245.0,1089.0,785.0,1.0,0.0,2.0,2.0
pep3_swap_left_KR_M,293.0,53.0,394.0,522.0,0.0,93.0,0.0,491.0,0.0,1137.0,1.0,21.0,0.0,0.0,0.0,0.0
pep3_swap_left_KR_N,291.0,185.0,383.0,215.0,0.0,295.0,0.0,117.0,524.0,197.0,922.0,15.0,939.0,0.0,0.0,0.0
pep3_swap_left_KR_P,568.0,178.0,643.0,484.0,0.0,236.0,133.0,193.0,683.0,301.0,331.0,175.0,1177.0,114.0,2.0,0.0
pep3_swap_left_KR_Q,58.0,203.0,2123.0,371.0,2.0,1174.0,180.0,664.0,708.0,1118.0,0.0,991.0,83.0,0.0,2.0,0.0
pep3_swap_left_KR_R,377.0,44.0,330.0,0.0,0.0,21.0,0.0,241.0,166.0,141.0,847.0,0.0,356.0,109.0,1.0,95.0
pep3_swap_left_KR_S,1883.0,199.0,1730.0,1060.0,305.0,1069.0,230.0,930.0,165.0,131.0,796.0,21.0,0.0,4.0,0.0,0.0
pep3_swap_left_KR_T,96.0,59.0,221.0,534.0,2.0,418.0,0.0,185.0,620.0,87.0,365.0,404.0,382.0,0.0,0.0,2.0
pep3_swap_left_KR_V,793.0,155.0,687.0,64.0,1210.0,578.0,236.0,1005.0,180.0,406.0,341.0,455.0,382.0,908.0,0.0,3.0
pep3_swap_left_KR_Y,225.0,482.0,181.0,130.0,232.0,0.0,0.0,312.0,1.0,205.0,0.0,0.0,186.0,2.0,2.0,72.0
pep3_swap_left_LIVM_A,2201.0,429.0,1206.0,1157.0,692.0,524.0,558.0,728.0,576.0,1174.0,2.0,438.0,526.0,1408.0,0.0,3.0
pep3_swap_left_LIVM_D,1881.0,1289.0,4101.0,1898.0,328.0,2968.0,1264.0,145.0,9.0,684.0,444.0,4.0,2789.0,0.0,3193.0,3.0
pep3_swap_left_LIVM_E,507.0,543.0,1317.0,344.0,0.0,610.0,0.0,1061.0,0.0,160.0,366.0,1.0,0.0,29.0,0.0,0.0
pep3_swap_left_LIVM_F,504.0,334.0,1261.0,583.0,437.0,1015.0,761.0,1625.0,498.0,2805.0,42.0,978.0,2.0,0.0,1.0,2.0
pep3_swap_left_LIVM_G,224.0,224.0,3987.0,1489.0,116.0,1990.0,1211.0,156.0,1608.0,681.0,1.0,1511.0,1.0,68.0,4.0,5.0
pep3_swap_left_LIVM_I,675.0,109.0,168.0,325.0,261.0,0.0,67.0,1718.0,0.0,881.0,291.0,0.0,0.0,217.0,0.0,1.0
pep3_swap_left_LIVM_K,310.0,532.0,825.0,475.0,0.0,1234.0,0.0,484.0,597.0,85.0,0.0,0.0,0.0,105.0,0.0,0.0
pep3_swap_left_LIVM_L,132.0,883.0,239.0,25.0,0.0,53.0,1.0,844.0,1002.0,797.0,1356.0,264.0,0.0,0.0,0.0,0.0
pep3_swap_left_LIVM_M,1223.0,121.0,41.0,0.0,174.0,1360.0,77.0,704.0,0.0,484.0,13.0,73.0,0.0,0.0,0.0,2.0
pep3_swap_left_LIVM_N,318.0,132.0,141.0,77.0,0.0,88.0,333.0,228.0,174.0,1000.0,1.0,0.0,0.0,1616.0,0.0,0.0
pep3_swap_left_LIVM_P,1179.0,180.0,1254.0,981.0,484.0,2337.0,727.0,464.0,1208.0,1079.0,536.0,91.0,1270.0,134.0,0.0,1.0
pep3_swap_left_LIVM_Q,573.0,702.0,794.0,279.0,1.0,0.0,320.0,119.0,458.0,417.0,1652.0,205.0,1.0,0.0,1.0,0.0
pep3_swap_left_LIVM_R,336.0,178.0,3156.0,119.0,208.0,854.0,911.0,653.0,881.0,697.0,967.0,164.0,1856.0,1762.0,1.0,3.0
pep3_swap_left_LIVM_S,2635.0,399.0,2681.0,1676.0,215.0,1473.0,832.0,2253.0,814.0,1410.0,2447.0,654.0,2.0,2.0,1.0,3.0
pep3_swap_left_LIVM_T,1183.0,197.0,593.0,1653.0,103.0,1111.0,1003.0,1065.0,494.0,1875.0,0.0,257.0,0.0,88.0,1.0,1.0
pep3_swap_left_LIVM_V,1190.0,225.0,2772.0,1561.0,607.0,1182.0,144.0,1118.0,383.0,627.0,1.0,280.0,4227.0,3.0,8806.0,3.0
pep3_swap_left_LIVM_Y,119.0,393.0,470.0,285.0,84.0,1649.0,473.0,769.0,704.0,1206.0,386.0,469.0,1.0,0.0,1.0,3.0
pep3_swap_left_NQ_A,222.0,4.0,456.0,606.0,89.0,285.0,258.0,2175.0,1992.0,9159.0,4111.0,2304.0,14902.0,2936.0,14.0,18662.0
pep3_swap_left_NQ_D,292.0,770.0,781.0,784.0,439.0,1332.0,320.0,615.0,238.0,0.0,261.0,0.0,0.0,1.0,1.0,3.0
pep3_swap_left_NQ_E,3188.0,447.0,1966.0,376.0,686.0,146.0,128.0,46.0,190.0,771.0,9.0,92.0,869.0,0.0,1.0,66.0
pep3_swap_left_NQ_F,1359.0,1.0,3376.0,338.0,1177.0,2576.0,767.0,2321.0,2237.0,2206.0,3431.0,1947.0,1.0,1997.0,4.0,3.0
pep3_swap_left_NQ_G,757.0,0.0,1366.0,1293.0,502.0,1554.0,361.0,1387.0,1892.0,384.0,197.0,493.0,0.0,0.0,0.0,5.0
pep3_swap_left_NQ_I,521.0,1239.0,3049.0,1045.0,641.0,2030.0,1087.0,1317.0,523.0,1450.0,9.0,87.0,827.0,105.0,218.0,1.0
pep3_swap_left_NQ_K,228.0,410.0,370.0,274.0,694.0,1711.0,1338.0,793.0,1141.0,1916.0,575.0,425.0,0.0,1665.0,4.0,1.0
pep3_swap_left_NQ_L,3205.0,406.0,4987.0,1658.0,1088.0,2747.0,1500.0,1747.0,4747.0,635.0,2910.0,775.0,139.0,89.0,1.0,1.0
pep3_swap_left_NQ_M,258.0,150.0,581.0,633.0,289.0,416.0,2372.0,3237.0,8264.0,10371.0,19777.0,7235.0,14001.0,8563.0,10379.0,9.0
pep3_swap_left_NQ_N,840.0,444.0,2312.0,1774.0,601.0,1159.0,249.0,1605.0,281.0,1108.0,645.0,68.0,0.0,4.0,2.0,6836.0
pep3_swap_left_NQ_P,988.0,864.0,455.0,907.0,74.0,232.0,86.0,589.0,1800.0,545.0,164.0,216.0,214.0,34.0,0.0,0.0
pep3_swap_left_NQ_Q,1640.0,938.0,3789.0,1784.0,95.0,2121.0,250.0,1167.0,1716.0,417.0,236.0,1.0,1.0,0.0,2.0,1.0
pep3_swap_left_NQ_R,395.0,297.0,1036.0,268.0,23.0,414.0,246.0,29.0,170.0,336.0,978.0,391.0,0.0,0.0,1.0,0.0
pep3_swap_left_NQ_S,2703.0,188.0,2313.0,614.0,231.0,773.0,866.0,880.0,662.0,1086.0,615.0,135.0,0.0,0.0,11.0,2.0
pep3_swap_left_NQ_T,392.0,201.0,2031.0,394.0,0.0,218.0,172.0,225.0,34.0,0.0,1346.0,1118.0,1.0,0.0,0.0,0.0
pep3_swap_left_NQ_V,37.0,3.0,46.0,60.0,2.0,1221.0,1474.0,2163.0,2490.0,3651.0,5872.0,2007.0,12757.0,1058.0,6290.0,12465.0
pep3_swap_left_NQ_Y,3805.0,492.0,4156.0,1454.0,660.0,4011.0,2182.0,2252.0,1327.0,1321.0,2056.0,1115.0,3672.0,62.0,6.0,7239.0
pep3_swap_left_ST_A,505.0,128.0,754.0,944.0,595.0,2303.0,422.0,616.0,532.0,1698.0,1035.0,573.0,5335.0,1.0,169.0,51.0
pep3_swap_left_ST_D,268.0,266.0,1558.0,2029.0,1405.0,889.0,177.0,3048.0,3321.0,2897.0,1612.0,701.0,1869.0,536.0,1848.0,6489.0
pep3_swap_left_ST_E,496.0,19.0,3733.0,1355.0,500.0,3662.0,1555.0,965.0,695.0,675.0,1212.0,261.0,1292.0,801.0,9.0,0.0
pep3_swap_left_ST_F,605.0,1060.0,4164.0,2783.0,1804.0,1740.0,1284.0,1188.0,2210.0,583.0,4.0,337.0,1.0,0.0,0.0,210.0
pep3_swap_left_ST_G,831.0,423.0,1060.0,78.0,188.0,1107.0,0.0,1089.0,2.0,379.0,346.0,505.0,2140.0,222.0,1.0,2.0
pep3_swap_left_ST_I,158.0,0.0,1426.0,470.0,179.0,24.0,286.0,695.0,483.0,328.0,0.0,340.0,0.0,1.0,0.0,542.0
pep3_swap_left_ST_K,623.0,1056.0,698.0,18.0,39.0,610.0,493.0,631.0,1313.0,491.0,291.0,243.0,151.0,0.0,4.0,0.0
pep3_swap_left_ST_L,3970.0,1053.0,4261.0,1476.0,1146.0,3058.0,1463.0,1697.0,1849.0,702.0,941.0,481.0,2.0,199.0,2.0,3.0
pep3_swap_left_ST_M,802.0,470.0,168.0,271.0,72.0,801.0,7.0,116.0,413.0,1805.0,0.0,193.0,1251.0,1965.0,0.0,6245.0
pep3_swap_left_ST_N,265.0,88.0,1347.0,206.0,312.0,1138.0,139.0,1369.0,1198.0,1276.0,1931.0,51.0,668.0,4.0,0.0,4729.0
pep3_swap_left_ST_P,1221.0,720.0,1535.0,1231.0,1439.0,2523.0,505.0,1583.0,1514.0,2207.0,641.0,142.0,1601.0,0.0,2.0,2.0
pep3_swap_left_ST_Q,708.0,120.0,984.0,457.0,650.0,577.0,661.0,1444.0,1665.0,572.0,1.0,342.0,0.0,0.0,0.0,109.0
pep3_swap_left_ST_R,858.0,554.0,1716.0,659.0,628.0,588.0,545.0,122.0,90.0,1660.0,1736.0,862.0,4184.0,853.0,2637.0,2.0
pep3_swap_left_ST_S,40.0,581.0,132.0,1925.0,1122.0,1209.0,1815.0,512.0,928.0,508.0,2525.0,821.0,0.0,0.0,0.0,0.0
